country,year,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w
GBR,2011,0.003848763,0.035158189,10.65714368,5.948138486,3.405312978,0.535269865,1.411456717,-2.136003182
GBR,2012,0.003035193,0.032817994,10.4391431,5.966727773,3.430069497,0.486835031,1.650949607,-2.16297124
GBR,2013,0.004750299,0.028911811,10.30272672,5.901663408,3.4290204,0.488923765,1.608861982,-2.18413659
GBR,2014,0.008327679,0.029765248,10.06314186,5.861781743,3.408716708,0.487689352,1.575765928,-2.192575293
GBR,2015,0.011893579,0.03115248,9.970975852,5.852925193,3.384351829,0.486327216,1.722844473,-2.161129967
GBR,2016,0.008901526,0.031742271,10.29700675,5.83211338,3.393676658,0.481122437,1.63677622,-2.171356324
GBR,2017,0.008034737,0.031409834,10.41541451,5.761809895,3.397376119,0.478400017,1.619644287,-2.231003821
GBR,2018,0.008624507,0.032771372,10.49842235,5.810606427,3.405404907,0.481629043,1.579317542,-2.215547647
GBR,2019,0.007428507,0.030608795,10.4552404,5.792579906,3.389598892,0.486207827,1.622042796,-2.197760798
GRC,1995,0.000904204,-0.011173729,8.753931994,1.103441052,3.134400131,0.263685741,-0.450224168,-5.11298385
GRC,1996,0.001067772,-0.011802958,8.635275184,1.155979023,3.176716387,0.353042854,-0.518906289,-5.125524901
GRC,1997,0.001139757,-0.012798135,8.687129022,1.098898861,3.211206808,0.28649326,-0.452518593,-5.216021507
GRC,1998,0.000837634,-0.01253806,9.047470587,1.288086888,3.217883313,0.285678532,-0.436425832,-5.106980404
GRC,1999,0.002618827,-0.011456333,8.920243113,1.443806612,3.208156766,0.310740637,-0.410127951,-4.984677823
GRC,2000,0.003805219,-0.011387838,9.043981058,1.639567956,3.254744583,0.333915757,-0.396545261,-4.929365217
GRC,2001,0.003738505,-0.010069369,9.445292775,1.705494181,3.245543478,0.329283379,-0.397588314,-4.832212703
GRC,2002,0.00153071,-0.010807279,9.316354944,1.751818764,3.268714542,0.34360925,-0.416119422,-4.87087683
GRC,2003,0.002095469,-0.010440051,9.417051877,1.731170154,3.247791966,0.350880793,-0.423616586,-4.788847261
GRC,2004,0.000925673,-0.009663094,9.575291782,1.969038677,3.277129522,0.344655086,-0.424680478,-4.741112826
GRC,2005,0.000286933,-0.010572958,9.489767464,1.910052467,3.364244525,0.340276333,-0.456854781,-4.876322694
GRC,2006,0.000786603,-0.010724233,9.415762021,1.971972678,3.383427387,0.303856769,-0.447039076,-4.855068346
GRC,2007,0.000452909,-0.009138975,9.614677554,2.207245438,3.397525891,0.306044171,-0.424854363,-4.702552391
GRC,2008,0.000789911,-0.009405204,9.410384794,2.299984969,3.431362621,0.347020633,-0.463662882,-4.713058561
GRC,2009,0.001022849,-0.011247002,9.230843062,2.306874661,3.489841746,0.357049239,-0.484821982,-4.834042616
GRC,2010,0.000856427,-0.014224099,9.049972988,1.841288852,3.469625394,0.355869819,-0.48815123,-5.061873853
GRC,2011,0.001341216,-0.015818869,8.955247771,1.736905501,3.477347999,0.411339844,-0.518319207,-5.169273001
GRC,2012,0.000297278,-0.017145144,8.739781998,1.660376448,3.443989559,0.351392779,-0.527121369,-5.31400457
GRC,2013,0.000253247,-0.017249352,8.479089131,1.580436253,3.441142663,0.340135202,-0.51844261,-5.337966091
GRC,2014,0.000738234,-0.017169362,8.293405324,1.689603184,3.450304175,0.349055685,-0.530312351,-5.329692044
GRC,2015,0.000927361,-0.017430285,8.125820639,1.496978658,3.512396324,0.396231822,-0.531774868,-5.403200441
GRC,2016,0.000877072,-0.017421533,8.445368799,1.384267043,3.510103405,0.357993449,-0.541408698,-5.434205821
GRC,2017,0.000969364,-0.017113483,8.641266069,1.459431115,3.503078052,0.356049888,-0.520968336,-5.356488999
GRC,2018,0.000953131,-0.01650871,8.746359021,1.713861466,3.515045894,0.358001578,-0.526277073,-5.237391614
GRC,2019,0.001118347,-0.016144481,8.75093536,1.842707779,3.522348469,0.366087742,-0.514003116,-5.226436988
HKG,1995,0.009152238,-0.001340947,8.795429749,2.714308744,2.8941457,0.329580547,-0.180689752,-4.216689771
HKG,1996,0.015524215,0.000932696,8.755822868,3.05727423,2.929552819,0.530368906,0.08686035,-4.021845517
HKG,1997,0.008114281,0.000208224,8.956527706,2.813788224,2.912302343,0.52228821,-0.012254243,-4.104272542
HKG,1998,0.005756154,-0.001549465,9.000304287,2.704594646,2.950200239,0.557835699,-0.054191771,-4.286047079
HKG,1999,0.008644363,-0.001186306,8.895481405,2.591276022,2.924195724,0.55679506,-0.107722263,-4.302179466
HKG,2000,0.007422361,-0.000997021,8.790066204,2.310975342,2.868794343,0.551107367,-0.199776997,-4.39415274
HKG,2001,0.00425574,0.000101025,9.128628902,2.386832818,2.89483921,0.546762691,-0.207375248,-4.373899906
HKG,2002,0.003923176,0.002546779,9.071643479,2.513744218,2.891181337,0.543176637,-0.197194451,-4.255985383
HKG,2003,0.00338555,0.001947854,9.084562917,2.219115982,2.879871268,0.542260952,-0.310610678,-4.382323319
HKG,2004,0.00327277,0.00118178,9.02333006,2.060038476,2.906800339,0.539164203,-0.380062429,-4.428968065
HKG,2005,0.001545631,0.000873446,9.094566007,2.155547764,3.009797936,0.558739793,-0.364190334,-4.338630497
HKG,2006,0.002408731,-0.000569468,9.070030408,1.946428216,2.980879759,0.373040942,-0.37602452,-4.419615113
HKG,2007,0.001200225,0.00195064,9.063098171,2.284753333,3.003016025,0.368978664,-0.329161888,-4.265845379
HKG,2008,0.001125809,0.003510399,8.894132812,2.300666036,2.96796269,0.510901677,-0.271167426,-4.199555089
HKG,2009,0.003322299,0.004579077,8.847527994,2.453346905,2.957032608,0.523704558,-0.337075281,-4.087750551
HKG,2010,0.002330581,0.004895517,8.998177085,2.539977768,2.957471227,0.504731504,-0.249155166,-3.970924697
HKG,2011,0.002017807,0.006097012,8.81949096,2.375875939,2.907399606,0.484133392,-0.278966459,-3.973745229
HKG,2012,0.001115628,0.010242592,8.615974118,2.607223094,2.856901508,0.478476729,-0.248672238,-3.807939785
HKG,2013,0.001665943,0.009050387,8.377368475,2.358948866,2.8300496,0.475466093,-0.294480773,-3.921081964
HKG,2014,0.003146043,0.006533936,7.959115242,2.001842314,2.808702846,0.481464958,-0.326725449,-4.10819879
HKG,2015,0.006849517,0.006775601,8.199534013,2.067314886,2.820246051,0.504707758,-0.361070088,-4.080679555
HKG,2016,0.003336736,0.002309212,8.342071057,1.699706903,2.878202161,0.520119332,-0.408381918,-4.327003517
HKG,2017,0.003027112,0.000981732,8.587745119,1.628844503,2.881442718,0.51162823,-0.437664232,-4.369838098
HKG,2018,0.003227491,0.009167788,8.776186885,2.272867051,2.783485604,0.451318264,-0.236531381,-3.966908956
HKG,2019,0.002399964,-0.001054078,8.5067149,1.432893192,2.891498704,0.506135823,-0.425266711,-4.48873517
HRV,1995,0.001899317,-0.019498643,6.661103065,0.191496089,2.906933009,0.172879783,-0.556762457,-6.443004798
HRV,1996,0.001031969,-0.019751022,6.669184142,0.202263128,2.93309889,0.271043416,-0.621613166,-6.45317625
HRV,1997,0.00103493,-0.019122452,6.588194954,0.243673312,2.995244046,0.226564842,-0.560607832,-6.400046508
HRV,1998,0.000540731,-0.020059614,6.670015235,0.157742198,2.978235073,0.202226907,-0.568532724,-6.549077841
HRV,1999,0.001395771,-0.020986147,6.515322738,0.171015229,3.080931543,0.24179808,-0.571093244,-6.641600515
HRV,2000,0.00096584,-0.020898518,6.482329901,0.161020294,3.056838864,0.235352317,-0.581924577,-6.655512837
HRV,2001,0.001067857,-0.019884874,6.984807325,0.19703502,3.032449326,0.239227435,-0.578720018,-6.44527173
HRV,2002,0.000680748,-0.018997464,6.975612903,0.257055936,3.034078148,0.237751446,-0.580876559,-6.312660936
HRV,2003,0.001659088,-0.018163478,7.354407671,0.296108495,3.050639994,0.232755715,-0.578803265,-6.146180587
HRV,2004,0.002356105,-0.018536931,7.389030089,0.301309822,3.021033014,0.213389291,-0.595558765,-6.124001691
HRV,2005,0.001336442,-0.019273712,7.223236243,0.271379123,3.16523764,0.270056416,-0.623212613,-6.210838711
HRV,2006,0.000281814,-0.019279473,7.112736149,0.241157799,3.159887104,0.249945647,-0.624332613,-6.223604444
HRV,2007,0.001031694,-0.019273025,7.04223785,0.246693029,3.190151566,0.257259894,-0.629657027,-6.173298703
HRV,2008,0.000217448,-0.018848736,6.954199647,0.246501623,3.203556849,0.266402218,-0.677041289,-6.20078853
HRV,2009,0.000325285,-0.019290945,6.808015553,0.239714818,3.248126359,0.284334165,-0.685345197,-6.238181275
HRV,2010,-5.57E-05,-0.020411247,6.572166806,0.185334376,3.257385075,0.290933473,-0.655204142,-6.430590477
HRV,2011,2.86E-05,-0.021185714,6.514820667,0.152909442,3.253772525,0.29889477,-0.665005294,-6.503409464
HRV,2012,-4.35E-05,-0.021773829,6.432433118,0.156187991,3.281487807,0.292702048,-0.679714241,-6.569787019
HRV,2013,-5.73E-05,-0.021870493,6.289023601,0.194178849,3.227812046,0.238477736,-0.659978355,-6.563361643
HRV,2014,0.000158967,-0.02137095,6.178449612,0.190094896,3.179600614,0.247579306,-0.673358033,-6.484615296
HRV,2015,0.000224761,-0.020853026,6.292717665,0.219641015,3.178097754,0.250800503,-0.638874214,-6.422805773
HRV,2016,0.000242863,-0.021354951,6.614761108,0.170334694,3.209286737,0.248060555,-0.652667062,-6.511346388
HRV,2017,0.000273648,-0.021751739,6.649383079,0.157012028,3.223229879,0.241901967,-0.655265083,-6.560343809
HRV,2018,0.000287477,-0.020441583,6.933526471,0.253784926,3.214295149,0.237776794,-0.661609504,-6.276288308
HRV,2019,0.000324731,-0.020050111,6.873388026,0.297526462,3.188334657,0.23871308,-0.648149348,-6.237197325
HUN,1995,0.003488378,-0.004326087,8.661580643,1.304821105,2.974629579,0.201826992,-0.413714259,-4.939804113
HUN,1996,0.002384921,-0.003585836,8.563727861,1.342387131,2.970679822,0.360198947,-0.484466091,-4.873203368
HUN,1997,0.001480119,0.000992264,8.841216408,1.716883675,2.943593661,0.25955051,-0.332306831,-4.625897419
HUN,1998,0.00163045,0.005777609,9.181192708,2.055067609,2.913342234,0.267637365,-0.277839974,-4.36242489
HUN,1999,0.002644277,0.00852623,9.100664228,2.118559194,2.855109646,0.272262616,-0.231921391,-4.266188672
HUN,2000,0.000395829,0.008555045,9.235734012,2.440545098,2.949390816,0.333423829,-0.175646652,-4.1381238
HUN,2001,0.000402147,0.009933469,9.661126516,2.644715254,2.982085155,0.332592768,-0.150633342,-3.99566318
HUN,2002,0.000625201,0.010688335,9.532896205,2.779555334,3.039311192,0.337412137,-0.135524219,-3.937386148
HUN,2003,0.000619843,0.012550133,9.712306429,2.896907338,3.032526037,0.325466722,-0.123286088,-3.822612513
HUN,2004,0.000414107,0.01564491,9.868908303,3.008020578,2.962972564,0.260334135,-0.06023185,-3.711066823
HUN,2005,0.000744339,0.014317851,9.699268581,3.035450454,3.026014711,0.268446262,-0.063206936,-3.739725606
HUN,2006,0.000467182,0.013578709,9.668699954,3.068735904,3.052443541,0.238117265,-0.04850178,-3.739569562
HUN,2007,0.005427966,0.013914846,9.635665612,3.288460093,3.085532243,0.237377495,-0.020006853,-3.652356145
HUN,2008,0.000436492,0.011103546,9.612379384,3.192767389,3.131327581,0.250709423,-0.05799006,-3.729767868
HUN,2009,0.000772609,0.011557403,9.481990639,3.275009336,3.167913742,0.294717513,-0.042175691,-3.689599914
HUN,2010,0.000598287,0.010861163,9.443940047,3.189586036,3.14450189,0.300651195,-0.013827957,-3.734574009
HUN,2011,0.00063561,0.009632053,9.414738999,3.056194764,3.125400671,0.29349975,-0.059591115,-3.845211024
HUN,2012,0.000488578,0.008451843,9.131361568,2.88506739,3.101649015,0.269958757,-0.094624002,-3.961506097
HUN,2013,0.000378652,0.009186351,8.910331609,2.930951053,3.085349695,0.261976068,-0.063767959,-3.923815869
HUN,2014,0.000644573,0.010128108,8.75205149,2.985680997,3.063856068,0.268071413,-0.061528337,-3.880703182
HUN,2015,0.000817695,0.010661829,8.752080365,2.974452743,3.077733734,0.284932176,-0.023951922,-3.880781203
HUN,2016,0.000946213,0.011787167,9.139130948,3.067095458,3.075293808,0.274248993,-0.010393687,-3.811104084
HUN,2017,0.002073994,0.010620484,9.297022029,3.03906231,3.097985486,0.272027132,-0.006186219,-3.859769987
HUN,2018,0.000968085,0.009241011,9.331732873,2.97647538,3.123973394,0.265326337,-0.053929788,-3.898037313
HUN,2019,0.00179442,0.010321673,9.414904222,3.049719501,3.125361907,0.279062462,-0.013271985,-3.849414893
IDN,1995,0.000858624,0.00020113,9.676354988,2.744898279,3.045482956,0.373651699,-0.176209226,-4.148328294
IDN,1996,0.001275202,0.000159982,9.481423686,2.763338058,3.068877214,0.535097825,0.024660914,-4.111073514
IDN,1997,0.003832439,0.000693637,9.705856686,2.722592087,3.022965191,0.506581095,0.037471164,-4.10482202
IDN,1998,0.003448694,-0.001265386,9.792081831,2.736570785,3.074379034,0.556893953,0.070709294,-4.13287057
IDN,1999,0.002137705,-0.004566929,9.481655308,2.326543584,3.031937338,0.523569874,-0.074750666,-4.380863312
IDN,2000,0.004498288,-0.000579136,9.398608171,2.573280076,3.006614901,0.49043285,0.075151037,-4.207575636
IDN,2001,0.003629586,-0.001923153,9.778869441,2.648926317,3.031921135,0.490502628,0.046133818,-4.232744174
IDN,2002,0.002257674,-0.002963795,9.691769633,2.583533196,3.050218638,0.474789578,-0.013764922,-4.266034784
IDN,2003,0.002817428,-0.004729142,9.731533864,2.384473848,3.066111123,0.462439641,-0.129183181,-4.388148616
IDN,2004,0.00372043,-0.003327636,9.835482375,2.498188948,3.032635378,0.445246826,-0.109334065,-4.2603659
IDN,2005,0.002955706,-0.00218416,9.9198026,2.630347875,3.006908029,0.43215666,-0.023947627,-4.141192174
IDN,2006,0.002687065,-0.003019438,9.650711617,2.456462471,3.006411575,0.288847808,-0.209149985,-4.224419512
IDN,2007,0.003149027,-0.003918277,9.573572874,2.456657512,3.028485,0.292270203,-0.220287855,-4.244780829
IDN,2008,0.002177138,-0.001788937,9.470437438,2.636587752,2.970289321,0.393545802,0.005260935,-4.071851264
IDN,2009,0.002501812,-0.003156199,9.455278939,2.699580857,3.02046292,0.389238756,-0.076243483,-4.049638842
IDN,2010,0.003004881,-0.00023818,9.57366156,2.856507855,2.95220798,0.353918903,0.063578413,-3.848426381
IDN,2011,0.002473484,0.001914805,9.735323056,2.934669042,2.919781663,0.339228905,0.077163428,-3.755196836
IDN,2012,0.005611809,0.001833412,9.49147891,2.966095653,2.945195387,0.351848876,0.034738348,-3.74913158
IDN,2013,0.003133341,0.001655348,9.280421349,2.841883655,2.933979732,0.338905774,0.011917315,-3.806233382
IDN,2014,0.004234806,0.00068029,9.003148317,2.727328584,2.935382658,0.325619872,0.035192291,-3.880770202
IDN,2015,0.004012135,-0.000806293,8.901402016,2.504939367,3.003044103,0.373444487,-0.127190272,-4.05341003
IDN,2016,0.003850416,-0.000768174,9.098654958,2.459900632,3.044639797,0.381726217,-0.125141772,-4.136851475
IDN,2017,0.005462519,0.000988282,9.227647987,2.550950236,3.030478102,0.379618644,-0.1387745,-4.044447411
IDN,2018,0.004273906,0.00302852,9.328994763,2.636138971,2.984548135,0.353242693,-0.047317795,-3.953480358
IDN,2019,0.003489796,0.002484014,9.281722841,2.478759317,2.998153587,0.340581866,-0.089911726,-4.049229486
IND,1995,0.002204414,-0.01109991,8.706879882,2.388597002,3.400163986,0.491835602,-0.417625094,-4.777388711
IND,1996,0.001789948,-0.01137463,8.502045617,2.410692754,3.387598311,0.626010416,-0.509117243,-4.787314439
IND,1997,0.002490876,-0.010252715,8.77018985,2.62387192,3.399700072,0.60922391,-0.522590015,-4.71677281
IND,1998,0.002600855,-0.009804378,9.112890468,2.635062392,3.411842872,0.61203836,-0.443882568,-4.697249401
IND,1999,0.003312263,-0.009345874,8.983327859,2.872225594,3.44192211,0.616966609,-0.440571925,-4.694334242
IND,2000,0.003598279,-0.007554996,8.982319036,2.800810274,3.432812542,0.626757196,-0.43316162,-4.648849383
IND,2001,0.002213078,-0.008173533,9.384862571,2.83578893,3.45153018,0.622836347,-0.425787765,-4.607906025
IND,2002,0.002705194,-0.006849179,9.344676574,3.047749911,3.492953929,0.629414935,-0.397533002,-4.451901095
IND,2003,0.007572652,-0.006344494,9.50540994,3.283789786,3.480937229,0.630620822,-0.360122583,-4.310749569
IND,2004,0.003204495,-0.004649739,9.707352905,3.402669347,3.427001754,0.614481362,-0.304511207,-4.140276905
IND,2005,0.002679707,-0.00074531,9.923554129,3.75435111,3.41784804,0.622744787,-0.193912955,-3.859085169
IND,2006,0.004781386,-5.84E-05,9.845226688,4.196350894,3.452425428,0.461326906,-0.161809073,-3.760937203
IND,2007,0.005397219,0.001806559,10.01315998,4.211068259,3.442483609,0.458914543,-0.082328308,-3.601390471
IND,2008,0.006412262,0.003565677,10.0243941,4.41571788,3.46439622,0.619926004,0.042497585,-3.45645114
IND,2009,0.008743511,0.006676111,10.05924264,4.726244729,3.439809296,0.614986617,0.132895188,-3.248249951
IND,2010,0.00865492,0.009205307,10.08972389,4.804144517,3.429464977,0.610299365,0.203934966,-3.12000361
IND,2011,0.008515507,0.009599034,10.13235096,4.898994879,3.414475599,0.604052219,0.241094931,-3.031840603
IND,2012,0.004641766,0.010102906,9.993275991,4.921833918,3.407510536,0.603887412,0.237583504,-2.991806709
IND,2013,0.006303844,0.010485826,9.853557544,4.887128806,3.411423832,0.59040582,0.258752549,-3.017469014
IND,2014,0.008585581,0.010723774,9.506674623,4.821231919,3.392918166,0.572356725,0.358998176,-3.037552057
IND,2015,0.008913921,0.011112497,9.444296637,4.692969175,3.383300219,0.603101701,0.165970528,-3.103665785
IND,2016,0.008841491,0.011638779,9.802432738,4.808924831,3.402156167,0.596420276,0.26171133,-3.112756974
IND,2017,0.010863771,0.011842858,9.966759578,4.831526008,3.400695167,0.595605327,0.228545597,-3.055366106
IND,2018,0.009530101,0.011620507,10.04216023,4.925690314,3.413158465,0.580820341,0.368550786,-3.022209769
IND,2019,0.011269654,0.012345686,10.01596547,4.976889726,3.374600438,0.572339447,0.446494139,-2.965250228
IRL,1995,0.001260867,0.008556313,9.231295267,2.191994143,2.735691515,0.409893112,-0.237236542,-3.842862448
IRL,1996,0.001490282,0.009339434,9.16548008,2.376412105,2.79307182,0.486018934,-0.28508041,-3.767446238
IRL,1997,0.001465431,0.011574342,9.46389085,2.59993202,2.800461919,0.486214085,-0.127561068,-3.634913072
IRL,1998,0.00133591,0.014686256,9.879218234,3.098211314,2.815061916,0.493433248,-0.015361433,-3.349954485
IRL,1999,0.001761067,0.014625531,9.687197811,3.048454347,2.819817294,0.491979489,0.011811497,-3.357614839
IRL,2000,0.000321994,0.012787447,9.83750375,3.128594467,2.904145611,0.488673824,0.041088351,-3.400699036
IRL,2001,0.000551864,0.018989134,10.41281103,3.606387745,2.866902817,0.510748925,0.169891647,-3.062842782
IRL,2002,0.00116432,0.021717895,10.29033457,3.783742498,2.820576123,0.50984085,0.203479594,-2.955944279
IRL,2003,0.000979685,0.020978596,10.47433496,3.868381161,2.85831223,0.508833247,0.181210868,-2.930803872
IRL,2004,0.001993115,0.020397103,10.48805797,3.925046992,2.885065354,0.521340767,0.128742047,-2.964664067
IRL,2005,0.001095636,0.020919203,10.38426752,3.894914363,2.872993832,0.529476037,0.122576971,-2.957504419
IRL,2006,0.001752123,0.01964323,10.26500668,3.916658563,2.913351304,0.452438977,0.153738651,-2.964367084
IRL,2007,0.001206712,0.019332149,10.29594963,3.871703784,2.879297446,0.45529079,0.105792746,-2.979297468
IRL,2008,0.001032542,0.016044908,10.16216883,3.690319333,2.961412122,0.524335586,-0.002411691,-3.12131332
IRL,2009,0.002103046,0.022630634,10.21239628,4.170338741,2.913845432,0.528529257,0.214114268,-2.807417926
IRL,2010,0.001399202,0.019873955,10.14798081,3.768611236,2.895600127,0.555350403,0.047467691,-3.05155463
IRL,2011,0.001076428,0.017116937,10.0315415,3.506788121,2.892074684,0.560028479,-0.304092919,-3.227044246
IRL,2012,0.000860702,0.017684418,10.04178419,3.67681887,2.941305241,0.551770781,0.063725961,-3.135665854
IRL,2013,0.000923156,0.016753844,9.821740547,3.742787292,2.988160718,0.542389289,0.130443374,-3.115500303
